"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate"
"","All Races","Connecticut","Both","70-74 yrs","2012","2012","Suicide Injury","2012","13","113997","11.4"
"Males","All Races","Delaware","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","15661","."
"Females","All Races","Delaware","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","18280","."
"","All Races","Delaware","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","33941","."
"Males","All Races","District of Columbia","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","7142","."
"Females","All Races","District of Columbia","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","9227","."
"","All Races","District of Columbia","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","16369","."
"Males","All Races","Florida","Both","70-74 yrs","2012","2012","Suicide Injury","2012","109","384650","28.34"
"Females","All Races","Florida","Both","70-74 yrs","2012","2012","Suicide Injury","2012","28","444895","6.29"
"","All Races","Florida","Both","70-74 yrs","2012","2012","Suicide Injury","2012","137","829545","16.52"
"Males","All Races","Georgia","Both","70-74 yrs","2012","2012","Suicide Injury","2012","36","126536","28.45"
"Females","All Races","Georgia","Both","70-74 yrs","2012","2012","Suicide Injury","2012","11","152214","7.23"
"","All Races","Georgia","Both","70-74 yrs","2012","2012","Suicide Injury","2012","47","278750","16.86"
"Males","All Races","Hawaii","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","21342","."
"Females","All Races","Hawaii","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","24033","."
"","All Races","Hawaii","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","45375","."
"Males","All Races","Idaho","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","25301","."
"Females","All Races","Idaho","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","26355","."
"","All Races","Idaho","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","51656","."
"Males","All Races","Illinois","Both","70-74 yrs","2012","2012","Suicide Injury","2012","26","174604","14.89"
"Females","All Races","Illinois","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","213205","."
"","All Races","Illinois","Both","70-74 yrs","2012","2012","Suicide Injury","2012","S","387809","."
"Males","All Races","Indiana","Both","70-74 yrs","2012","2012","Suicide Injury","2012","26","94932","27.39"
"Females","All Races","Indiana","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","112492","."
"","All Races","Indiana","Both","70-74 yrs","2012","2012","Suicide Injury","2012","S","207424","."
"Males","All Races","Iowa","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","48085","."
"Females","All Races","Iowa","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","55536","."
"","All Races","Iowa","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","103621","."
"Males","All Races","Kansas","Both","70-74 yrs","2012","2012","Suicide Injury","2012","12","39962","30.03"
"Females","All Races","Kansas","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","46793","."
"","All Races","Kansas","Both","70-74 yrs","2012","2012","Suicide Injury","2012","S","86755","."
"Males","All Races","Kentucky","Both","70-74 yrs","2012","2012","Suicide Injury","2012","24","68690","34.94"
"Females","All Races","Kentucky","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","81015","."
"","All Races","Kentucky","Both","70-74 yrs","2012","2012","Suicide Injury","2012","S","149705","."
"Males","All Races","Louisiana","Both","70-74 yrs","2012","2012","Suicide Injury","2012","18","64275","28"
"Females","All Races","Louisiana","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","78578","."
"","All Races","Louisiana","Both","70-74 yrs","2012","2012","Suicide Injury","2012","S","142853","."
"Males","All Races","Maine","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","24125","."
"Females","All Races","Maine","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","27268","."
"","All Races","Maine","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","51393","."
"Males","All Races","Maryland","Both","70-74 yrs","2012","2012","Suicide Injury","2012","19","79198","23.99"
"Females","All Races","Maryland","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","96582","."
"","All Races","Maryland","Both","70-74 yrs","2012","2012","Suicide Injury","2012","S","175780","."
"Males","All Races","Massachusetts","Both","70-74 yrs","2012","2012","Suicide Injury","2012","11","93064","11.82"
"Females","All Races","Massachusetts","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","113539","."
"","All Races","Massachusetts","Both","70-74 yrs","2012","2012","Suicide Injury","2012","S","206603","."
"Males","All Races","Michigan","Both","70-74 yrs","2012","2012","Suicide Injury","2012","26","153809","16.9"
"Females","All Races","Michigan","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","177791","."
"","All Races","Michigan","Both","70-74 yrs","2012","2012","Suicide Injury","2012","S","331600","."
"Males","All Races","Minnesota","Both","70-74 yrs","2012","2012","Suicide Injury","2012","11","77294","14.23"
"Females","All Races","Minnesota","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","87262","."
"","All Races","Minnesota","Both","70-74 yrs","2012","2012","Suicide Injury","2012","S","164556","."
"Males","All Races","Mississippi","Both","70-74 yrs","2012","2012","Suicide Injury","2012","11","44563","24.68"
"Females","All Races","Mississippi","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","54239","."
"","All Races","Mississippi","Both","70-74 yrs","2012","2012","Suicide Injury","2012","S","98802","."
"Males","All Races","Missouri","Both","70-74 yrs","2012","2012","Suicide Injury","2012","30","95384","31.45"
"Females","All Races","Missouri","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","111845","."
"","All Races","Missouri","Both","70-74 yrs","2012","2012","Suicide Injury","2012","S","207229","."
"Males","All Races","Montana","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","18504","."
"Females","All Races","Montana","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","18877","."
"","All Races","Montana","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","37381","."
"Males","All Races","Nebraska","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","26073","."
"Females","All Races","Nebraska","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","30189","."
"","All Races","Nebraska","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","56262","."
"Males","All Races","Nevada","Both","70-74 yrs","2012","2012","Suicide Injury","2012","18","45195","39.83"
"Females","All Races","Nevada","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","46985","."
"","All Races","Nevada","Both","70-74 yrs","2012","2012","Suicide Injury","2012","S","92180","."
"Males","All Races","New Hampshire","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","20783","."
"Females","All Races","New Hampshire","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","22920","."
"","All Races","New Hampshire","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","43703","."
"Males","All Races","New Jersey","Both","70-74 yrs","2012","2012","Suicide Injury","2012","17","123646","13.75"
"Females","All Races","New Jersey","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","154137","."
"","All Races","New Jersey","Both","70-74 yrs","2012","2012","Suicide Injury","2012","S","277783","."
"Males","All Races","New Mexico","Both","70-74 yrs","2012","2012","Suicide Injury","2012","10","33340","29.99"
"Females","All Races","New Mexico","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","37766","."
"","All Races","New Mexico","Both","70-74 yrs","2012","2012","Suicide Injury","2012","S","71106","."
"Males","All Races","New York","Both","70-74 yrs","2012","2012","Suicide Injury","2012","53","274401","19.31"
"Females","All Races","New York","Both","70-74 yrs","2012","2012","Suicide Injury","2012","14","345866","4.05"
"","All Races","New York","Both","70-74 yrs","2012","2012","Suicide Injury","2012","67","620267","10.8"
"Males","All Races","North Carolina","Both","70-74 yrs","2012","2012","Suicide Injury","2012","41","146436","28"
"Females","All Races","North Carolina","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","175544","."
"","All Races","North Carolina","Both","70-74 yrs","2012","2012","Suicide Injury","2012","S","321980","."
"Males","All Races","North Dakota","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","9937","."
"Females","All Races","North Dakota","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","11112","."
"","All Races","North Dakota","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","21049","."
"Males","All Races","Ohio","Both","70-74 yrs","2012","2012","Suicide Injury","2012","43","177893","24.17"
"Females","All Races","Ohio","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","215345","."
"","All Races","Ohio","Both","70-74 yrs","2012","2012","Suicide Injury","2012","S","393238","."
"Males","All Races","Oklahoma","Both","70-74 yrs","2012","2012","Suicide Injury","2012","11","59264","18.56"
"Females","All Races","Oklahoma","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","69172","."
"","All Races","Oklahoma","Both","70-74 yrs","2012","2012","Suicide Injury","2012","S","128436","."
"Males","All Races","Oregon","Both","70-74 yrs","2012","2012","Suicide Injury","2012","24","63849","37.59"
"Females","All Races","Oregon","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","70690","."
"","All Races","Oregon","Both","70-74 yrs","2012","2012","Suicide Injury","2012","S","134539","."
"Males","All Races","Pennsylvania","Both","70-74 yrs","2012","2012","Suicide Injury","2012","47","204165","23.02"
"Females","All Races","Pennsylvania","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","245293","."
"","All Races","Pennsylvania","Both","70-74 yrs","2012","2012","Suicide Injury","2012","S","449458","."
"Males","All Races","Rhode Island","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","14962","."
"Females","All Races","Rhode Island","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","18288","."
"","All Races","Rhode Island","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","33250","."
"Males","All Races","South Carolina","Both","70-74 yrs","2012","2012","Suicide Injury","2012","28","79444","35.24"
"Females","All Races","South Carolina","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","92224","."
"","All Races","South Carolina","Both","70-74 yrs","2012","2012","Suicide Injury","2012","S","171668","."
"Males","All Races","South Dakota","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","12508","."
"Females","All Races","South Dakota","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","13803","."
"","All Races","South Dakota","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","26311","."
"Males","All Races","Tennessee","Both","70-74 yrs","2012","2012","Suicide Injury","2012","33","102969","32.05"
"Females","All Races","Tennessee","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","120558","."
"","All Races","Tennessee","Both","70-74 yrs","2012","2012","Suicide Injury","2012","S","223527","."
"Males","All Races","Texas","Both","70-74 yrs","2012","2012","Suicide Injury","2012","99","311858","31.75"
"Females","All Races","Texas","Both","70-74 yrs","2012","2012","Suicide Injury","2012","12","364514","3.29"
"","All Races","Texas","Both","70-74 yrs","2012","2012","Suicide Injury","2012","111","676372","16.41"
"Males","All Races","Utah","Both","70-74 yrs","2012","2012","Suicide Injury","2012","11","30327","36.27"
"Females","All Races","Utah","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","33886","."
"","All Races","Utah","Both","70-74 yrs","2012","2012","Suicide Injury","2012","S","64213","."
"Males","All Races","Vermont","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","10701","."
"Females","All Races","Vermont","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","11678","."
"","All Races","Vermont","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","22379","."
"Males","All Races","Virginia","Both","70-74 yrs","2012","2012","Suicide Injury","2012","31","116241","26.67"
"Females","All Races","Virginia","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","135991","."
"","All Races","Virginia","Both","70-74 yrs","2012","2012","Suicide Injury","2012","S","252232","."
"Males","All Races","Washington","Both","70-74 yrs","2012","2012","Suicide Injury","2012","32","99964","32.01"
"Females","All Races","Washington","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","108995","."
"","All Races","Washington","Both","70-74 yrs","2012","2012","Suicide Injury","2012","S","208959","."
"Males","All Races","West Virginia","Both","70-74 yrs","2012","2012","Suicide Injury","2012","13","35418","36.7"
"Females","All Races","West Virginia","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","39802","."
"","All Races","West Virginia","Both","70-74 yrs","2012","2012","Suicide Injury","2012","S","75220","."
"Males","All Races","Wisconsin","Both","70-74 yrs","2012","2012","Suicide Injury","2012","14","86461","16.19"
"Females","All Races","Wisconsin","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","98110","."
"","All Races","Wisconsin","Both","70-74 yrs","2012","2012","Suicide Injury","2012","S","184571","."
"Males","All Races","Wyoming","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","8740","."
"Females","All Races","Wyoming","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","9080","."
"","All Races","Wyoming","Both","70-74 yrs","2012","2012","Suicide Injury","2012","P","17820","."
"Males","All Races","Alabama","Both","75-79 yrs","2012","2012","Suicide Injury","2012","15","54396","27.58"
"Females","All Races","Alabama","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","72269","."
"","All Races","Alabama","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","126665","."
"Males","All Races","Alaska","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","4562","."
"Females","All Races","Alaska","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","5022","."
"","All Races","Alaska","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","9584","."
"Males","All Races","Arizona","Both","75-79 yrs","2012","2012","Suicide Injury","2012","28","81986","34.15"
"Females","All Races","Arizona","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","91480","."
"","All Races","Arizona","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","173466","."
"Males","All Races","Arkansas","Both","75-79 yrs","2012","2012","Suicide Injury","2012","12","35626","33.68"
"Females","All Races","Arkansas","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","44025","."
"","All Races","Arkansas","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","79651","."
"Males","All Races","California","Both","75-79 yrs","2012","2012","Suicide Injury","2012","116","349768","33.16"
"Females","All Races","California","Both","75-79 yrs","2012","2012","Suicide Injury","2012","29","443568","6.54"
"","All Races","California","Both","75-79 yrs","2012","2012","Suicide Injury","2012","145","793336","18.28"
"Males","All Races","Colorado","Both","75-79 yrs","2012","2012","Suicide Injury","2012","11","45964","23.93"
"Females","All Races","Colorado","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","55516","."
"","All Races","Colorado","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","101480","."
"Males","All Races","Connecticut","Both","75-79 yrs","2012","2012","Suicide Injury","2012","10","37628","26.58"
"Females","All Races","Connecticut","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","50043","."
"","All Races","Connecticut","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","87671","."
"Males","All Races","Delaware","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","10964","."
"Females","All Races","Delaware","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","13509","."
"","All Races","Delaware","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","24473","."
"Males","All Races","District of Columbia","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","4804","."
"Females","All Races","District of Columbia","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","7100","."
"","All Races","District of Columbia","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","11904","."
"Males","All Races","Florida","Both","75-79 yrs","2012","2012","Suicide Injury","2012","99","291473","33.97"
"Females","All Races","Florida","Both","75-79 yrs","2012","2012","Suicide Injury","2012","23","347715","6.61"
"","All Races","Florida","Both","75-79 yrs","2012","2012","Suicide Injury","2012","122","639188","19.09"
"Males","All Races","Georgia","Both","75-79 yrs","2012","2012","Suicide Injury","2012","35","83306","42.01"
"Females","All Races","Georgia","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","111120","."
"","All Races","Georgia","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","194426","."
"Males","All Races","Hawaii","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","14951","."
"Females","All Races","Hawaii","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","19024","."
"","All Races","Hawaii","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","33975","."
"Males","All Races","Idaho","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","17278","."
"Females","All Races","Idaho","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","19105","."
"","All Races","Idaho","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","36383","."
"Males","All Races","Illinois","Both","75-79 yrs","2012","2012","Suicide Injury","2012","27","125524","21.51"
"Females","All Races","Illinois","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","166343","."
"","All Races","Illinois","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","291867","."
"Males","All Races","Indiana","Both","75-79 yrs","2012","2012","Suicide Injury","2012","21","66521","31.57"
"Females","All Races","Indiana","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","87223","."
"","All Races","Indiana","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","153744","."
"Males","All Races","Iowa","Both","75-79 yrs","2012","2012","Suicide Injury","2012","12","36778","32.63"
"Females","All Races","Iowa","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","46742","."
"","All Races","Iowa","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","83520","."
"Males","All Races","Kansas","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","30414","."
"Females","All Races","Kansas","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","38378","."
"","All Races","Kansas","Both","75-79 yrs","2012","2012","Suicide Injury","2012","10","68792","14.54"
"Males","All Races","Kentucky","Both","75-79 yrs","2012","2012","Suicide Injury","2012","18","46731","38.52"
"Females","All Races","Kentucky","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","61120","."
"","All Races","Kentucky","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","107851","."
"Males","All Races","Louisiana","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","45026","."
"Females","All Races","Louisiana","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","59946","."
"","All Races","Louisiana","Both","75-79 yrs","2012","2012","Suicide Injury","2012","10","104972","9.53"
"Males","All Races","Maine","Both","75-79 yrs","2012","2012","Suicide Injury","2012","11","17816","61.74"
"Females","All Races","Maine","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","21460","."
"","All Races","Maine","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","39276","."
"Males","All Races","Maryland","Both","75-79 yrs","2012","2012","Suicide Injury","2012","15","54797","27.37"
"Females","All Races","Maryland","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","72377","."
"","All Races","Maryland","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","127174","."
"Males","All Races","Massachusetts","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","69133","."
"Females","All Races","Massachusetts","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","91889","."
"","All Races","Massachusetts","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","161022","."
"Males","All Races","Michigan","Both","75-79 yrs","2012","2012","Suicide Injury","2012","35","107408","32.59"
"Females","All Races","Michigan","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","137983","."
"","All Races","Michigan","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","245391","."
"Males","All Races","Minnesota","Both","75-79 yrs","2012","2012","Suicide Injury","2012","16","56017","28.56"
"Females","All Races","Minnesota","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","68826","."
"","All Races","Minnesota","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","124843","."
"Males","All Races","Mississippi","Both","75-79 yrs","2012","2012","Suicide Injury","2012","17","30704","55.37"
"Females","All Races","Mississippi","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","41891","."
"","All Races","Mississippi","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","72595","."
"Males","All Races","Missouri","Both","75-79 yrs","2012","2012","Suicide Injury","2012","18","68987","26.09"
"Females","All Races","Missouri","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","87584","."
"","All Races","Missouri","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","156571","."
"Males","All Races","Montana","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","12767","."
"Females","All Races","Montana","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","14130","."
"","All Races","Montana","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","26897","."
"Males","All Races","Nebraska","Both","75-79 yrs","2012","2012","Suicide Injury","2012","11","20247","54.33"
"Females","All Races","Nebraska","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","25636","."
"","All Races","Nebraska","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","45883","."
"Males","All Races","Nevada","Both","75-79 yrs","2012","2012","Suicide Injury","2012","10","29804","33.55"
"Females","All Races","Nevada","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","32504","."
"","All Races","Nevada","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","62308","."
"Males","All Races","New Hampshire","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","14658","."
"Females","All Races","New Hampshire","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","17653","."
"","All Races","New Hampshire","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","32311","."
"Males","All Races","New Jersey","Both","75-79 yrs","2012","2012","Suicide Injury","2012","12","90709","13.23"
"Females","All Races","New Jersey","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","122740","."
"","All Races","New Jersey","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","213449","."
"Males","All Races","New Mexico","Both","75-79 yrs","2012","2012","Suicide Injury","2012","12","23909","50.19"
"Females","All Races","New Mexico","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","28230","."
"","All Races","New Mexico","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","52139","."
"Males","All Races","New York","Both","75-79 yrs","2012","2012","Suicide Injury","2012","40","202232","19.78"
"Females","All Races","New York","Both","75-79 yrs","2012","2012","Suicide Injury","2012","10","274135","3.65"
"","All Races","New York","Both","75-79 yrs","2012","2012","Suicide Injury","2012","50","476367","10.5"
"Males","All Races","North Carolina","Both","75-79 yrs","2012","2012","Suicide Injury","2012","34","101517","33.49"
"Females","All Races","North Carolina","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","134732","."
"","All Races","North Carolina","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","236249","."
"Males","All Races","North Dakota","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","8000","."
"Females","All Races","North Dakota","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","10089","."
"","All Races","North Dakota","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","18089","."
"Males","All Races","Ohio","Both","75-79 yrs","2012","2012","Suicide Injury","2012","42","128949","32.57"
"Females","All Races","Ohio","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","170204","."
"","All Races","Ohio","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","299153","."
"Males","All Races","Oklahoma","Both","75-79 yrs","2012","2012","Suicide Injury","2012","16","42922","37.28"
"Females","All Races","Oklahoma","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","54151","."
"","All Races","Oklahoma","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","97073","."
"Males","All Races","Oregon","Both","75-79 yrs","2012","2012","Suicide Injury","2012","24","43640","55"
"Females","All Races","Oregon","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","51575","."
"","All Races","Oregon","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","95215","."
"Males","All Races","Pennsylvania","Both","75-79 yrs","2012","2012","Suicide Injury","2012","49","152321","32.17"
"Females","All Races","Pennsylvania","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","202199","."
"","All Races","Pennsylvania","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","354520","."
"Males","All Races","Rhode Island","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","11006","."
"Females","All Races","Rhode Island","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","15059","."
"","All Races","Rhode Island","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","26065","."
"Males","All Races","South Carolina","Both","75-79 yrs","2012","2012","Suicide Injury","2012","19","53101","35.78"
"Females","All Races","South Carolina","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","67576","."
"","All Races","South Carolina","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","120677","."
"Males","All Races","South Dakota","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","9758","."
"Females","All Races","South Dakota","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","11966","."
"","All Races","South Dakota","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","21724","."
"Males","All Races","Tennessee","Both","75-79 yrs","2012","2012","Suicide Injury","2012","31","69520","44.59"
"Females","All Races","Tennessee","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","91666","."
"","All Races","Tennessee","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","161186","."
"Males","All Races","Texas","Both","75-79 yrs","2012","2012","Suicide Injury","2012","70","219439","31.9"
"Females","All Races","Texas","Both","75-79 yrs","2012","2012","Suicide Injury","2012","11","279925","3.93"
"","All Races","Texas","Both","75-79 yrs","2012","2012","Suicide Injury","2012","81","499364","16.22"
"Males","All Races","Utah","Both","75-79 yrs","2012","2012","Suicide Injury","2012","10","22132","45.18"
"Females","All Races","Utah","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","26137","."
"","All Races","Utah","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","48269","."
"Males","All Races","Vermont","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","7437","."
"Females","All Races","Vermont","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","8806","."
"","All Races","Vermont","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","16243","."
"Males","All Races","Virginia","Both","75-79 yrs","2012","2012","Suicide Injury","2012","32","79269","40.37"
"Females","All Races","Virginia","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","101845","."
"","All Races","Virginia","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","181114","."
"Males","All Races","Washington","Both","75-79 yrs","2012","2012","Suicide Injury","2012","27","67696","39.88"
"Females","All Races","Washington","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","80413","."
"","All Races","Washington","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","148109","."
"Males","All Races","West Virginia","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","24385","."
"Females","All Races","West Virginia","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","31499","."
"","All Races","West Virginia","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","55884","."
"Males","All Races","Wisconsin","Both","75-79 yrs","2012","2012","Suicide Injury","2012","14","63753","21.96"
"Females","All Races","Wisconsin","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","79267","."
"","All Races","Wisconsin","Both","75-79 yrs","2012","2012","Suicide Injury","2012","S","143020","."
"Males","All Races","Wyoming","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","5896","."
"Females","All Races","Wyoming","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","6867","."
"","All Races","Wyoming","Both","75-79 yrs","2012","2012","Suicide Injury","2012","P","12763","."
